datetime,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종
2015-11-18,0.3739166899636566,0.377582542156724,0.3607635640785784,0.3454620689655173,0.3558710033076077,0.37526435771375183,0.4029911514032897,0.3646053633364349,0.38457175269427096,0.3823429349058747,0.385773912028254,0.3870125348189413,0.3837461845503639,0.38340155257586434,0.3972487203350394,0.37359081419624235,0.37913211405202785
2015-11-19,0.36944366787811034,0.3752019271645172,0.35398152478952344,0.34005517241379307,0.3531973539140023,0.36828806064434605,0.3983497095705987,0.3602910075289737,0.38210436755530364,0.37871399410297163,0.3827967660021596,0.3835306406685233,0.38133951631838475,0.38009880028228676,0.39285714285714274,0.3740605427974945,0.379472906963535
2015-11-20,0.3658093374336033,0.3695621368853624,0.34831033676333056,0.3354482758620693,0.34975192943770683,0.3623554615617014,0.39560827316649466,0.3555254772579869,0.37810550198525233,0.37604899070083947,0.37888561337964444,0.37999071494893244,0.37840455505987336,0.3743966125617505,0.3877675663099115,0.3454592901878917,0.381006475065319
2015-11-21,0.3626223091976517,0.3629304236927872,0.3413528999064547,0.33280000000000026,0.34622381477398034,0.3558186162761954,0.3933011237174965,0.35239545441727993,0.37458876914350525,0.3719947833975959,0.37567496570444553,0.37444870009285053,0.375029349612585,0.37064220183486224,0.383085155886459,0.3349425887265133,0.37805293649892063
2015-11-22,0.36086105675146746,0.3604364460819048,0.33845884003741816,0.3301793103448277,0.3455071664829109,0.3543080007690407,0.3924054068725908,0.35109832783464445,0.3719795802609186,0.370322068496258,0.3744198943405038,0.3715181058495822,0.37268138060577605,0.368440366972477,0.38119474174034423,0.33389874739039677,0.3757241849369533
2015-11-23,0.36027397260273936,0.36066317131925757,0.33942352666043074,0.32918620689655215,0.3457828004410143,0.3506001263423876,0.38944682699093425,0.34847587626540305,0.3688882586500283,0.3659276479927426,0.3727270073844899,0.36870357474466103,0.369540972059169,0.36488355681016227,0.37825732899022796,0.32789665970772464,0.37277064637055557
2015-11-24,0.3543472183393905,0.3546832931840729,0.3321152946679144,0.3249655172413798,0.33869900771775097,0.34381608942843767,0.3865425329786658,0.3425542114316329,0.3642087351106066,0.3599739169879792,0.3677067219287238,0.3638579387186627,0.36657666118807253,0.3615525758645023,0.37319683573755225,0.31422233820459305,0.3725718505055098
2015-11-25,0.35023762929829455,0.35048887629304265,0.32492399438727815,0.3223724137931038,0.3316703417861083,0.3389546540690485,0.3842896693990552,0.3379014747765273,0.36154282473057303,0.3545872079836702,0.36318262747730684,0.35962163416898824,0.3619394223996241,0.3565843330980944,0.3669148441135415,0.3117432150313153,0.37416221742587763
2015-11-26,0.34612804025719857,0.346067734164659,0.32179607109448066,0.3196137931034486,0.32737045203969173,0.3352742453788897,0.3816568047337275,0.3342074838564136,0.35660805445263766,0.35064640508051725,0.3602930445696275,0.35613974001857024,0.35950340455505986,0.3524629498941429,0.3614762680316426,0.30615866388308954,0.36121208678859507
2015-11-27,0.34500978473581234,0.3410514382882243,0.31673877455565996,0.31682758620689694,0.3257993384785005,0.33022054986404475,0.3817382335378103,0.3317542227109947,0.355445263754963,0.3489453390791567,0.357549400192639,0.3544858402971213,0.3551303122798779,0.3482568807339453,0.35757910656119146,0.30242693110647206,0.3638532318527773
2015-11-28,0.34215823315627647,0.3383023947853193,0.31226613657623936,0.31553103448275893,0.3244211686879823,0.330742398857425,0.37614678899082543,0.32986492964498204,0.3520136131593872,0.34559990927648016,0.35442631563585447,0.35094591457753044,0.35204860295844104,0.3441919548341568,0.35478711028385307,0.3025574112734865,0.360729296830626
2015-11-29,0.3410679340229242,0.33691370270653226,0.31220767072029926,0.31497931034482773,0.32475192943770703,0.3280232909445463,0.3746810705173442,0.3285678030623465,0.3509359047078844,0.34525969607620766,0.352558302443011,0.3502495357474468,0.35037567504108974,0.3415666901905434,0.3526349464867381,0.3015918580375781,0.35876973758945807
2015-11-30,0.3411238467989935,0.33691370270653226,0.3100152011225444,0.31644137931034494,0.3219680264608603,0.32675986706583554,0.37392106834590944,0.32712968445985946,0.3494327850255249,0.3452880471762303,0.349260091649397,0.3472609099350043,0.3487027471237378,0.3399011997177137,0.35062819916240107,0.30033924843423776,0.35876973758945807
2015-12-01,0.33885937936818566,0.3295734731472297,0.3066241814780172,0.3137931034482759,0.3143329658213896,0.3187124062731742,0.365886759676456,0.32185658291740704,0.3424560408394782,0.33961782717169414,0.34082484457546486,0.3371344011142064,0.3416294904907258,0.33436838390966844,0.34242671009771997,0.29893006263048,0.35337384982392395
2015-12-02,0.3389991613083589,0.32563412214822196,0.3038470533208608,0.309544827586207,0.30934399117971323,0.31338405339339154,0.3628467509907172,0.3190931393283141,0.33808848553601833,0.33706622816965326,0.33662181489156756,0.3335074280408545,0.33878257806996964,0.3303599153140437,0.3371626337831552,0.36657098121085596,0.35192547995001733
2015-12-03,0.3359798714006152,0.3229417599546552,0.30168381665107596,0.30990344827586247,0.30727673649393594,0.3110220000549316,0.3537810108028877,0.3163860925471619,0.3370674985819624,0.332359945565888,0.33338197951023046,0.32970636025998123,0.33493777882131986,0.32448835568101636,0.33250930665425765,0.36965031315240104,0.34624559809156
2015-12-04,0.3331842325971486,0.3188890463369704,0.29706501403180585,0.3072275862068969,0.3039691289966928,0.3047323463978682,0.3448238423538351,0.31410202182556485,0.3340328984685196,0.33003515536402833,0.3301713318350309,0.3265146239554318,0.33276590749002144,0.32031051517290055,0.3263727315030248,0.3714770354906051,0.34226968079063963
2015-12-05,0.32996924797316174,0.3150913986113082,0.29466791393826,0.30474482758620697,0.30242557883131194,0.3026998818973326,0.34178383366809634,0.3110283957927979,0.32904140669313675,0.32376956225901576,0.32564723738361395,0.32253946146703777,0.3308288330594037,0.31624558927311214,0.3237261516984643,0.3721816283924846,0.3443428376689766
2015-12-06,0.32739726027397226,0.311605498087006,0.29335243217960755,0.3031724137931037,0.30173649393605284,0.3012441978631653,0.33828239509255764,0.3093646899585484,0.3277935337492909,0.32252211385801766,0.3226700913575202,0.3205663881151348,0.328128668701573,0.31370501058574485,0.3211668217775712,0.3718423799582463,0.34383164830171525
2015-12-07,0.3295499021526421,0.31024514666288805,0.2937324602432181,0.3022344827586212,0.29804299889746433,0.29951385646406103,0.3377938222680637,0.3073062064687138,0.3248156551332955,0.3175606713540485,0.31951781909459753,0.3167653203342615,0.32299248649917806,0.31088214537755854,0.3178804094927873,0.37304279749478086,0.34138929910257887
2015-12-08,0.3234833659491194,0.3045486750743944,0.284407156220767,0.2993931034482758,0.29468026460859986,0.2957510505644205,0.33279952228434906,0.30186391450243893,0.3202495745887688,0.3114084826491272,0.3136802778669626,0.3112813370473538,0.31759215778351735,0.3052364149611859,0.31311074918566806,0.3727818371607513,0.3404237191866407
