datetime,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종,Foreign oil
2016-01-05,0.195269368,0.175289353,0.147768387,0.177582353,0.176353591,0.178784988,0.180780977,0.170404599,0.185622993,0.161759281,0.17906261,0.161127622,0.184413917,0.169800216,0.17563569,0.184111545,0.205809492,0.087663353
2016-01-08,0.185507301,0.162150922,0.13965343,0.164834556,0.160405157,0.167898676,0.162955713,0.158069657,0.1719716,0.148810594,0.162767367,0.146306282,0.167858421,0.155344926,0.162121521,0.167491821,0.190089914,0.060901645
2016-01-11,0.176875578,0.150449211,0.128784661,0.156548488,0.152071823,0.158186287,0.152760786,0.148179139,0.160704234,0.137441476,0.150153894,0.135357271,0.151185301,0.144873081,0.149596903,0.142623467,0.171907318,0.034139936
2016-01-14,0.162722916,0.132537466,0.111255963,0.145223271,0.134779006,0.145392347,0.13857851,0.132694649,0.147440719,0.125164341,0.137384579,0.122752839,0.13591386,0.131189995,0.137935718,0.117247774,0.15865076,0.009566685
2016-01-17,0.150074266,0.11740464,0.09790681,0.13548691,0.122384899,0.135267251,0.120680749,0.120519534,0.135690871,0.114693781,0.124157478,0.109441707,0.12260281,0.117403321,0.126293936,0.036327216,0.148332707,0.004126805
2016-01-20,0.130045681,0.099124262,0.07780984,0.117427532,0.109705341,0.121281045,0.104812912,0.103925652,0.119097286,0.102558524,0.108320022,0.095433556,0.110183738,0.102138159,0.110228276,0.023320096,0.122970268,0.010191959
2016-01-23,0.121656842,0.085267471,0.067780886,0.105963752,0.102394107,0.109083239,0.09203527,0.093330011,0.103903844,0.093771577,0.096368878,0.085859221,0.101009111,0.089924145,0.097655151,0.016610976,0.105386784,0.033014444
2016-01-26,0.106868945,0.073896584,0.05900189,0.094647773,0.092679558,0.097353168,0.081260365,0.081549765,0.090205149,0.083291558,0.084252153,0.076449461,0.088374395,0.076627162,0.083073819,0.014161754,0.093233354,0.055836929
2016-01-29,0.098601549,0.064671327,0.052722807,0.083978421,0.079907919,0.084935251,0.070095787,0.072796845,0.07774577,0.073407425,0.072271789,0.069721289,0.07569067,0.066795681,0.072538006,0.010470426,0.088202709,0.05261677
2016-02-01,0.09010061,0.060200479,0.047332367,0.078971678,0.074290976,0.077625738,0.063063553,0.066027669,0.069609805,0.063059825,0.060603109,0.060640677,0.064859514,0.057924748,0.06381637,0.010461678,0.077998773,0.049396611
2016-02-04,0.082122806,0.056759912,0.044129351,0.069789569,0.067163904,0.071077442,0.057898123,0.060715746,0.059383086,0.055180894,0.055012273,0.052218361,0.056380825,0.049713013,0.055812645,0.010225503,0.06387683,0.074094917
2016-02-07,0.080889703,0.056344019,0.04593593,0.065115377,0.06407919,0.068720423,0.05427326,0.057585003,0.053668989,0.047415465,0.051223361,0.048181457,0.053322617,0.046633613,0.05251414,0.010549151,0.060291663,0.059213406
2016-02-10,0.074173027,0.049387267,0.041863803,0.060625935,0.056372007,0.062117099,0.050204352,0.054275628,0.048106259,0.042052495,0.046324074,0.043234557,0.047441446,0.041764958,0.04813877,0.009473242,0.055641407,0
2016-02-13,0.065419862,0.0345191,0.032196165,0.050834149,0.041666667,0.044875087,0.039918803,0.042852644,0.039289144,0.032499409,0.034869677,0.029952467,0.039570478,0.03280927,0.038805941,0.007688809,0.047082654,0.036140812
2016-02-16,0.040514914,0.022127386,0.020546173,0.030299111,0.028848987,0.027724788,0.026452437,0.027791227,0.030055769,0.023825964,0.025480189,0.021055791,0.029141202,0.023373309,0.027513412,0.006166792,0.039503402,0.072281623
2016-02-19,0.026838678,0.011058967,0.01744081,0.014881667,0.016104972,0.01472908,0.016511251,0.019884454,0.019176281,0.016098368,0.017201075,0.015440913,0.020495881,0.016122121,0.020887298,0.003472647,0.034158936,0.071343713
2016-02-22,0.0225415,0.007627852,0.013964366,0.012036507,0.010220994,0.010849628,0.012116104,0.016434055,0.014569054,0.009581461,0.011766081,0.009138697,0.016898565,0.011592483,0.014561929,9.62E-05,0.02672233,0.070405803
2016-02-25,0.012527208,0.004196736,0.008154018,0.009727123,0.003793738,0.003980337,0.006579126,0.010313591,0.009441504,0.005712934,0.00733432,0.004637114,0.011174225,0.006469566,0.008411188,0,0.008568263,0.087975989
2016-02-28,0.007697553,0.000879046,0.004843584,0.006235335,0.002965009,0,0.002265539,0.006440119,0.005856003,0.00227004,0.003886313,0.00317531,0.00697899,0.002608544,0.005384324,0.001023425,0.002263315,0.124585756
2016-03-02,0.004325203,0,0,0.003898239,0.000699816,0.001265637,0.000833718,0.002322203,0.004039601,0,0,0,0.002136825,0,0.001649253,0.001093403,0.000380389,0.15700619
2016-03-05,0,0.002183437,0.000214836,0,0.001289134,0.000651161,0,0,0,0.000482384,0.00071103,0.000251701,0,0.001233644,0,0.001145886,0.003261836,0.182642406
2016-03-08,0.007109027,0.007675112,0.009706699,0.006567887,0,0.002833926,0.000507481,0.00385467,0.002052912,0.001560653,0.001986987,0.003698074,0.001186036,0.00177042,0.002512685,0.037350641,0,0.18326768
2016-03-11,0.014591721,0.013904052,0.019520817,0.011519205,0.003222836,0.012812282,0.004050784,0.013745188,0.004351795,0.008995034,0.007246659,0.016041124,0.00738087,0.009435961,0.009788799,0.059699795,0.002111159,0.187457012
2016-03-14,0.031191906,0.02842249,0.035242936,0.029162895,0.013278085,0.033089989,0.014680695,0.030104029,0.014048731,0.018084654,0.016636148,0.027706516,0.017359256,0.022233837,0.019674612,0.080255769,0.019057491,0.191646345
2016-03-17,0.046316104,0.054122773,0.047840162,0.04494984,0.027219153,0.048231777,0.031744737,0.043933831,0.024426817,0.02466777,0.027243153,0.038897548,0.028141403,0.035285975,0.030666395,0.127735694,0.047130202,0.207872194
2016-03-20,0.054237858,0.074681109,0.058406207,0.052127404,0.039779006,0.056990352,0.057626259,0.051671375,0.032108681,0.031458974,0.036350177,0.050524217,0.034199009,0.045786071,0.044520116,0.129852522,0.05414838,0.224098043
2016-03-23,0.059132904,0.084823222,0.065085666,0.057355848,0.055653775,0.065666385,0.062447326,0.060311476,0.03986623,0.038467723,0.046324074,0.060747166,0.044843928,0.055306786,0.056268615,0.129415161,0.05520396,0.211186144
2016-03-26,0.0608798,0.091817782,0.068142202,0.054676963,0.060285451,0.069545838,0.068165547,0.063611449,0.044814032,0.043225349,0.052333736,0.065064813,0.049882132,0.061748101,0.063845475,0.13124333,0.055983757,0.198274245
2016-03-29,0.061767261,0.09687466,0.069206619,0.059360393,0.060165746,0.073507832,0.071183246,0.064993489,0.051105214,0.047216836,0.05627849,0.068395016,0.053979347,0.065458449,0.068919352,0.133220203,0.056516302,0.199149628
2016-04-01,0.060300616,0.09700699,0.066784827,0.057614499,0.060819521,0.071104956,0.075968065,0.064457596,0.054075787,0.050773232,0.058567421,0.06996331,0.059448836,0.069658488,0.073314124,0.133298928,0.055517781,0.193834803
2016-04-04,0.058591086,0.093273407,0.064480218,0.056893972,0.059023941,0.067858322,0.074672176,0.064485801,0.053375716,0.051605581,0.058158336,0.068278846,0.058850917,0.071108725,0.072314871,0.132782841,0.052893096,0.188519977
2016-04-07,0.054293908,0.089086123,0.059558511,0.054270512,0.056132597,0.064868484,0.073503158,0.061279844,0.053508162,0.051785292,0.05631745,0.067233318,0.058968541,0.071702004,0.071170096,0.133027764,0.052322513,0.227818421
2016-04-10,0.0512672,0.087743923,0.057273433,0.050501598,0.055865562,0.062997542,0.072243518,0.05877901,0.053394637,0.050829983,0.055401878,0.065558535,0.05956646,0.071428908,0.070364873,0.133351411,0.051485657,0.267116864
2016-04-13,0.049968705,0.084794866,0.055847701,0.048164502,0.055331492,0.060631351,0.072388513,0.05653202,0.053744673,0.050877276,0.055431098,0.064067688,0.05871369,0.071466576,0.069928306,0.132957786,0.051856536,0.239667355
2016-04-16,0.0512672,0.085494322,0.057898412,0.050002771,0.055064457,0.061869474,0.071364489,0.057321757,0.054671794,0.051406952,0.058148595,0.063544924,0.060458437,0.072587214,0.070374574,0.132319239,0.053482699,0.234227475
2016-04-19,0.056507889,0.082469647,0.057107423,0.050935762,0.054005525,0.06054881,0.072270705,0.057312355,0.054671794,0.05230551,0.055859664,0.062421948,0.058782304,0.072474209,0.069190993,0.133019016,0.050639291,0.269555431
2016-04-22,0.057077732,0.079029079,0.055964884,0.046594121,0.054300184,0.059466598,0.071835721,0.056259372,0.057443699,0.053998581,0.056823937,0.060146955,0.05831181,0.071720839,0.068143233,0.132135547,0.052988194,0.285781279
2016-04-25,0.056862873,0.078528118,0.056130894,0.050834149,0.053416206,0.059457427,0.072814434,0.055864504,0.058191072,0.052891937,0.056853158,0.057833238,0.057076764,0.070006922,0.067823084,0.13155823,0.049174794,0.302007128
2016-04-28,0.061720553,0.080503608,0.059997949,0.051536202,0.055267035,0.063373565,0.087649186,0.058280723,0.060783229,0.055965949,0.058694043,0.057755792,0.059684083,0.07194685,0.069802187,0.131357044,0.05797129,0.306978053
2016-05-01,0.08253384,0.087743923,0.07275142,0.063314058,0.064060773,0.075121978,0.119158307,0.066507152,0.066591929,0.063069284,0.063427748,0.061599078,0.061722889,0.076401151,0.074323079,0.160738965,0.062307725,0.311948978
2016-05-04,0.121853018,0.110202133,0.10396129,0.089179153,0.084981584,0.105240471,0.13811634,0.088394154,0.079789222,0.072802081,0.074940585,0.068888738,0.068535245,0.086543396,0.084897698,0.247642623,0.076153886,0.300568999
2016-05-07,0.128971386,0.126006059,0.117281148,0.100559795,0.094696133,0.118905683,0.141877135,0.097541943,0.086591267,0.078694727,0.080872326,0.073283832,0.072799094,0.093041214,0.095462615,0.251500149,0.080157481,0.320140061
2016-05-10,0.141180977,0.139352436,0.128198743,0.112642489,0.103443831,0.129516857,0.148474386,0.109293984,0.091510688,0.086072358,0.086852768,0.07889871,0.077317794,0.101723805,0.103233505,0.252226168,0.091036608,0.339711124
2016-05-13,0.157977337,0.161857906,0.144760677,0.128438672,0.119226519,0.149391027,0.161324525,0.12601949,0.103478125,0.093733743,0.098638329,0.095104408,0.087100142,0.115755324,0.116417824,0.254080579,0.103399252,0.353998624
2016-05-16,0.17821144,0.180875549,0.161088244,0.14897371,0.135902394,0.163221321,0.19364924,0.142792003,0.116202396,0.102028848,0.109557019,0.111387552,0.098421396,0.128176515,0.128030501,0.254780357,0.122257038,0.368286125
2016-05-19,0.207264099,0.203976502,0.192200462,0.173342325,0.157384899,0.18472798,0.224569321,0.166108053,0.13411098,0.12309293,0.12861846,0.136189822,0.115114119,0.148574012,0.147569293,0.256800966,0.152108069,0.36415932
2016-05-22,0.230001775,0.219099876,0.214494622,0.192842759,0.177707182,0.205060714,0.238833157,0.186095925,0.154734706,0.14176401,0.145166946,0.151320948,0.129248533,0.170026227,0.164828235,0.259932471,0.167780097,0.358969549
2016-05-25,0.278354368,0.245556327,0.250723852,0.232129991,0.205138122,0.23670164,0.255181288,0.220637525,0.187259646,0.162364625,0.166546538,0.16991781,0.149195505,0.197750248,0.189625232,0.260448558,0.189509821,0.376602264
2016-05-28,0.293702766,0.262815878,0.272002422,0.250133944,0.224622468,0.255172604,0.262965682,0.237974136,0.207429271,0.181527548,0.184400203,0.189995837,0.170700987,0.21845851,0.211958051,0.261235808,0.206094783,0.380604014
2016-05-31,0.309770475,0.276237872,0.286601532,0.276396253,0.240359116,0.270736271,0.279440684,0.25566801,0.226359581,0.200898558,0.203412943,0.209522058,0.191304689,0.23475014,0.229352814,0.309747905,0.214729615,0.384605765
2016-06-03,0.320457369,0.291540835,0.298036688,0.284636134,0.258600368,0.28031109,0.304687854,0.268557648,0.241988203,0.216107827,0.219640005,0.225485735,0.213094427,0.251587963,0.246204294,0.340170746,0.232427215,0.398361783
2016-06-06,0.327501004,0.297845392,0.305702442,0.290067803,0.27218232,0.28624491,0.314665289,0.276990913,0.250947225,0.223863798,0.22807496,0.2349439,0.224219642,0.260600153,0.254634885,0.33908609,0.243972022,0.412117802
2016-06-09,0.3354321,0.307316405,0.318582861,0.303314427,0.281970534,0.298351003,0.320229454,0.286674595,0.261694267,0.236244975,0.241146219,0.245805783,0.239197024,0.272315059,0.267848308,0.340529382,0.256106433,0.396423435
2016-06-12,0.338832475,0.314518911,0.326971246,0.311646683,0.291933702,0.306944495,0.321552529,0.29429932,0.269934297,0.244786001,0.249064947,0.254741183,0.246372053,0.28050796,0.277132629,0.339191057,0.262620595,0.393797286
2016-06-15,0.34703448,0.321428403,0.333367512,0.321586269,0.297403315,0.317042078,0.322639988,0.30126593,0.278486521,0.251236699,0.258464176,0.259804254,0.252664906,0.286902189,0.284107997,0.346608702,0.266995069,0.34758957
2016-06-18,0.350061188,0.322638273,0.333924133,0.31899976,0.295497238,0.317133791,0.322286564,0.302083872,0.281107059,0.252541972,0.261941403,0.262137332,0.257134595,0.288879786,0.286591577,0.347763335,0.270190337,0.368317389
2016-06-21,0.349528712,0.322373613,0.334265919,0.322066621,0.29645488,0.317390587,0.323047785,0.302948822,0.283036986,0.25344053,0.264756302,0.264121901,0.25831083,0.290217018,0.288900531,0.348235685,0.269648283,0.389045207
2016-06-24,0.349136361,0.319339487,0.332117555,0.321115155,0.294327808,0.317372244,0.323147468,0.3039736,0.285402092,0.254216127,0.267736783,0.264363922,0.259928152,0.290819714,0.290375156,0.349477791,0.281421324,0.380385169
2016-06-27,0.352293852,0.317893314,0.330291445,0.322833336,0.293287293,0.318903848,0.322359061,0.304735132,0.288126694,0.254972807,0.269412086,0.263976689,0.259712509,0.291177565,0.290675902,0.349818932,0.283418366,0.37172513
2016-06-30,0.354414416,0.315048229,0.32878759,0.322297559,0.292246777,0.319720092,0.319622289,0.304885559,0.291239174,0.255407898,0.270113375,0.26399605,0.261986562,0.291196399,0.291063962,0.349810185,0.283152094,0.368265283
2016-07-03,0.354563883,0.314150279,0.328904774,0.319480112,0.290515654,0.319710921,0.319531668,0.304453084,0.291560828,0.255237645,0.269908832,0.263153819,0.262457055,0.291347073,0.291374409,0.349486538,0.28327572,0.364805436
2016-07-06,0.353405513,0.310662451,0.32542833,0.319886563,0.287099448,0.318133461,0.318734198,0.302488142,0.29093644,0.255549775,0.268886118,0.259959147,0.260545675,0.290047509,0.290966947,0.349993877,0.28502551,0.361345589
2016-07-09,0.351014041,0.308847646,0.32038944,0.318713396,0.283867403,0.314611688,0.318725136,0.299338595,0.289252485,0.253610783,0.267931585,0.257984259,0.260457457,0.28807933,0.29046247,0.349626494,0.286480498,0.356968674
2016-07-12,0.344222631,0.305180228,0.314422847,0.315147708,0.281178637,0.3084761,0.316468659,0.295418114,0.286121084,0.250423268,0.265214088,0.25447012,0.257850138,0.284745667,0.288493068,0.349477791,0.283171113,0.352591759
2016-07-15,0.342653227,0.297202648,0.308251183,0.310861492,0.270082873,0.300194431,0.314067187,0.289777134,0.283320798,0.247718137,0.261853742,0.250249281,0.254076387,0.280103023,0.284369937,0.346477493,0.285995502,0.338022885
2016-07-18,0.338654983,0.28461244,0.302265059,0.307148004,0.26213628,0.291848564,0.312218507,0.283675474,0.277455335,0.244133365,0.256370047,0.244431106,0.249812538,0.274396244,0.279431881,0.343249768,0.282448374,0.326455324
2016-07-21,0.334628714,0.271870998,0.294804377,0.298741848,0.249825046,0.27916468,0.309681103,0.275637078,0.271447965,0.240747222,0.251071415,0.238603251,0.245323244,0.266429355,0.273426662,0.319973408,0.280898289,0.318639405
2016-07-24,0.331695424,0.265453016,0.289179569,0.29244185,0.243535912,0.27115815,0.306065302,0.269704648,0.265345991,0.237398912,0.246853937,0.234179115,0.239334251,0.260600153,0.266936368,0.263571316,0.276752048,0.29913087
2016-07-27,0.329285267,0.257144613,0.28150405,0.287601382,0.2343186,0.258400895,0.298009044,0.258366278,0.256765386,0.230721211,0.239675459,0.226860412,0.231326057,0.250994684,0.260688611,0.249199629,0.265036066,0.279622335
2016-07-30,0.327080628,0.249696351,0.275098019,0.281846398,0.228406998,0.249651491,0.292807366,0.250215062,0.250266074,0.221537006,0.231542448,0.219222243,0.225239045,0.243630491,0.256128913,0.247572646,0.26003395,0.254924029
2016-08-02,0.319840818,0.239421909,0.254131939,0.271213997,0.208655617,0.229190359,0.282503693,0.235886974,0.240304247,0.203963112,0.218140024,0.207518127,0.214319671,0.231058626,0.245913249,0.24680289,0.253177437,0.230225724
2016-08-05,0.31421712,0.230924463,0.240450766,0.264553735,0.192099448,0.217286034,0.27597894,0.222997335,0.229755874,0.190229369,0.207416137,0.198418153,0.204351086,0.219720406,0.236871465,0.243408968,0.247899539,0.272681798
2016-08-08,0.305576055,0.222190715,0.226349685,0.252877492,0.1796593,0.208518288,0.264814362,0.210023081,0.219566996,0.181868054,0.19737406,0.189802221,0.194941213,0.210632878,0.229352814,0.239393992,0.233130935,0.292940662
2016-08-11,0.300120508,0.212436139,0.210363904,0.239372217,0.167965009,0.198860927,0.254637559,0.198374458,0.212254088,0.174131,0.187624187,0.177555979,0.185452924,0.199831433,0.218458046,0.229850772,0.22497159,0.30219471
2016-08-14,0.298672546,0.20903338,0.203332894,0.233534096,0.162163904,0.191679812,0.250822391,0.193391592,0.207476574,0.167273587,0.182685939,0.169191748,0.180081454,0.194416585,0.212967005,0.206933049,0.221044073,0.330457075
2016-08-17,0.295851355,0.205091851,0.199124053,0.228000813,0.15461326,0.187937929,0.247106906,0.186566007,0.201488125,0.163414519,0.174289944,0.160740389,0.172680981,0.189369005,0.206680443,0.186884414,0.216346268,0.35871944
2016-08-20,0.295515054,0.204675958,0.198586962,0.224481312,0.154732965,0.190533402,0.245720396,0.185306188,0.19916086,0.162213289,0.172020493,0.156819656,0.169485545,0.187636254,0.204817758,0.185371145,0.214644027,0.363315201
2016-08-23,0.303745084,0.209023928,0.201379836,0.224250374,0.160405157,0.195155728,0.245937888,0.189706152,0.200409636,0.16214708,0.17101726,0.155880616,0.165515754,0.186110679,0.204759549,0.185502353,0.215148043,0.367910961
2016-08-26,0.304866087,0.211831204,0.202590732,0.225534391,0.163664825,0.203446568,0.245366972,0.192818093,0.201223233,0.164123906,0.171679589,0.157439229,0.165290309,0.185065378,0.204662534,0.185003761,0.213578938,0.364096792
2016-08-29,0.306052482,0.21423204,0.202600497,0.227871487,0.171565378,0.211443927,0.246653798,0.196954811,0.203862691,0.1656751,0.173432813,0.159201138,0.164074867,0.185555069,0.20503119,0.198981823,0.213578938,0.355217908
2016-09-01,0.303735742,0.215697117,0.20319618,0.227723687,0.173977901,0.217717084,0.24687129,0.199013769,0.203682943,0.168314022,0.175039935,0.161950492,0.163222098,0.184745196,0.203042386,0.232203775,0.214082953,0.295879447
2016-09-04,0.302624081,0.217332331,0.202776272,0.225663717,0.173121547,0.217221835,0.244234202,0.198242835,0.203077476,0.168096477,0.175078895,0.162018258,0.163672987,0.183417381,0.201179701,0.239638915,0.215728136,0.318076659
2016-09-07,0.297766402,0.217833293,0.200286123,0.225405066,0.171906077,0.213929344,0.243617976,0.197274467,0.201128629,0.168399149,0.174815911,0.163499424,0.164368926,0.18256984,0.200490895,0.24229807,0.216327249,0.34027387
2016-09-10,0.295636496,0.21826809,0.197229587,0.221617677,0.174438306,0.21690084,0.242911127,0.197622327,0.201119168,0.168295105,0.177786652,0.169366003,0.164594371,0.183134867,0.200811044,0.242980354,0.217820276,0.333958607
2016-09-13,0.294562202,0.219194397,0.204133648,0.22051841,0.174650092,0.221697421,0.242766133,0.199577867,0.202415246,0.16978009,0.180104804,0.173218971,0.164927637,0.184434431,0.199967015,0.243076573,0.222670236,0.327643344
2016-09-16,0.292039945,0.219799332,0.204504729,0.220546123,0.174585635,0.222082615,0.242195217,0.199850514,0.202897728,0.170177347,0.179783379,0.173499714,0.165407933,0.18509363,0.199840896,0.24371512,0.223278858,0.303570312
2016-09-19,0.291862453,0.218012883,0.20151655,0.226190256,0.168139963,0.219083605,0.240292164,0.198365056,0.201194852,0.169259872,0.177026922,0.172967269,0.163682789,0.184773447,0.198667016,0.243225276,0.222033084,0.306946789
2016-09-22,0.289984773,0.215479718,0.197483484,0.222208879,0.165211786,0.216552331,0.238099122,0.195318927,0.199047335,0.168550485,0.175487981,0.172415462,0.161222499,0.18345505,0.19640657,0.240671087,0.215699607,0.340086288
2016-09-25,0.289695181,0.21302217,0.194876152,0.21962237,0.163029466,0.214140284,0.237002601,0.193711248,0.198167516,0.168191062,0.175049675,0.171069828,0.162143883,0.182664011,0.194175228,0.24097724,0.213702564,0.344963421
2016-09-28,0.287116874,0.208248855,0.191585249,0.220379847,0.161731123,0.212938846,0.23603295,0.191633487,0.198148595,0.167784346,0.174153582,0.169908129,0.161643983,0.182277909,0.191517021,0.240793548,0.213369724,0.349840555
2016-10-01,0.287378441,0.20661364,0.187679132,0.215114453,0.162274401,0.214855644,0.235652339,0.190740332,0.198962191,0.169174746,0.175351619,0.168698026,0.162036061,0.182974776,0.191061051,0.240434912,0.215376276,0.403489026
2016-10-04,0.286051921,0.206462407,0.185345227,0.219409906,0.161593002,0.212370226,0.236313877,0.190101021,0.199018954,0.168626153,0.174747731,0.16945313,0.162026259,0.183756398,0.190207321,0.241248404,0.213417273,0.432626774
2016-10-07,0.287518567,0.208305568,0.192913328,0.218929555,0.163996317,0.218056422,0.236087323,0.192987322,0.201412441,0.171463703,0.178224958,0.173131843,0.164751202,0.186977055,0.193573736,0.241554556,0.214368245,0.428625024
2016-10-10,0.298065336,0.21822083,0.209319017,0.230088496,0.172826888,0.234399648,0.239240954,0.202605193,0.205735855,0.180714117,0.184166439,0.180227887,0.170152077,0.192542577,0.198308061,0.317725372,0.217126066,0.424623273
2016-10-13,0.308434613,0.238949304,0.224142729,0.238596264,0.18485267,0.247587953,0.245185729,0.216199954,0.214335382,0.190503665,0.191042973,0.190934877,0.178542548,0.20098974,0.20699089,0.371407078,0.221367404,0.424466954
2016-10-16,0.312171289,0.247550722,0.232589706,0.248489663,0.195220994,0.251375692,0.252580449,0.225357145,0.222376742,0.198174509,0.19736432,0.197130604,0.186433119,0.208240928,0.21313193,0.376445479,0.22356415,0.424310636
2016-10-19,0.321578372,0.254970628,0.241495652,0.26333438,0.208848987,0.258942001,0.273024676,0.23771089,0.233994144,0.205958856,0.205244088,0.203258565,0.199391299,0.216970604,0.219825955,0.381929987,0.232874172,0.429562934
2016-10-22,0.325315049,0.259299693,0.248555958,0.264766198,0.220709024,0.262445431,0.281959963,0.245580057,0.24348295,0.214859305,0.212812171,0.209638228,0.209085429,0.224570226,0.225724458,0.384449187,0.242288801,0.425186019
2016-10-25,0.331032163,0.26838317,0.254463959,0.273310917,0.233637201,0.268984556,0.288974073,0.25192616,0.250474204,0.224762355,0.220195192,0.216937568,0.220024407,0.234298118,0.231797588,0.38453666,0.252121858,0.413180767
