date,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종
20161215,1565.85,1448.87,1447.18,1460.94,1442.71,1467.19,1447.94,1463.63,1451.31,1449.76,1451.94,1437.74,1442.36,1433.75,1433.58,1534.35,1461.93
20161216,1568.49,1451.83,1450.07,1463.3,1444.54,1469.39,1450.82,1466.04,1453.74,1451.9,1454.25,1439.86,1444.55,1436.27,1436.18,1541.29,1466.4
20161217,1570.68,1454.57,1452.46,1464.9,1447.43,1472.27,1451.96,1468.16,1456.27,1454.15,1456.35,1441.93,1446.31,1439.06,1438.49,1542.5,1469.35
20161218,1571.1,1454.76,1453.67,1465.81,1448.19,1473.19,1453.19,1468.96,1457.62,1454.86,1457.3,1442.71,1447.36,1440.03,1439.41,1542.66,1470.01
20161219,1571.77,1456.08,1454.61,1467.69,1449.9,1474.3,1454.5,1470.55,1459.52,1456.07,1459.07,1444.76,1449.03,1441.61,1440.88,1544.46,1470.65
20161220,1574.2,1457.83,1457.06,1471.4,1451.97,1474.24,1455.54,1472.83,1461.89,1457.46,1461,1446.32,1451.54,1443.55,1443.15,1545.2,1471.06
20161221,1575.34,1459.12,1459.03,1473.02,1453.41,1475.14,1457.33,1474.48,1464.2,1458.78,1462.65,1448.27,1453.15,1445.69,1445.63,1545.15,1472.5
20161222,1576.04,1460.46,1460.3,1474.62,1454.47,1475.86,1458.52,1475.76,1465.26,1459.66,1463.75,1450.22,1453.91,1447.5,1447.37,1545.41,1473.5
20161223,1577.45,1461.89,1461.7,1475.27,1456.53,1477.04,1459.88,1477.27,1467.08,1460.99,1465.51,1452.52,1455.03,1449.09,1449.44,1545.41,1474.38
20161224,1578.57,1462.76,1463.6,1475.14,1457.81,1478.01,1463.27,1478.82,1468.9,1463.4,1466.86,1454.63,1457.24,1450.8,1451.9,1545.41,1476.75
20161225,1578.83,1462.95,1464.51,1474.61,1459.04,1479.16,1464.63,1479.67,1469.75,1464.7,1467.77,1455.96,1458.18,1451.76,1453.09,1545.41,1478.38
20161226,1579.33,1463.66,1465.45,1477.51,1460.55,1480.34,1466.6,1481.38,1471.7,1466.2,1469.03,1457.9,1459.3,1453.39,1454.56,1545.57,1479
20161227,1582.38,1465.76,1467.29,1481.34,1462.11,1482.83,1468.5,1484.39,1474.31,1468.65,1471.62,1461.35,1461.81,1455.44,1456.13,1545.57,1480.06
20161228,1584.58,1467.96,1468.51,1483.98,1463.7,1483.76,1470.2,1487.02,1475.7,1472.45,1473.79,1464.09,1463.13,1457.56,1457.68,1545.57,1480.55
20161229,1586.08,1470.11,1470.24,1487.16,1465.39,1485.12,1471.59,1489.91,1477.13,1475.2,1475.99,1466.03,1464.94,1459.34,1459.9,1545.73,1480.95
20161230,1588.26,1472.01,1471.75,1490.55,1468.21,1487.46,1472.7,1491.86,1479.11,1477.49,1478.18,1467.87,1467.48,1461.24,1461.5,1547.32,1481.7
20161231,1589.66,1474.3,1473.63,1492.31,1469.91,1490.34,1474.38,1493.58,1481.63,1478.73,1480.63,1469.84,1469.45,1463.06,1464.11,1548.26,1485.71
20170101,1591.97,1476.36,1474.58,1493.85,1472.25,1492.72,1476.64,1495.78,1484.99,1481.12,1483.93,1471.95,1471.83,1465.21,1467.09,1548.79,1487.88
20170102,1593.32,1477.34,1475.6,1495.91,1474.92,1494.28,1476.96,1497.69,1487.23,1482.55,1486.6,1473.71,1474.27,1466.58,1469.49,1548.9,1488.88
20170103,1603.02,1484.46,1479.24,1502.46,1479.57,1500.43,1480.8,1502.89,1491.29,1485.58,1490.31,1476.11,1478.17,1469.19,1472.86,1549.06,1494.24
20170104,1607.56,1487.57,1480.76,1506.06,1482.01,1502.32,1482.88,1506.09,1493.35,1487.77,1492.13,1477.18,1481.15,1471.39,1475.58,1593.6,1493.42
20170105,1609.65,1490.71,1483.32,1508.28,1483.25,1503.59,1484.97,1508.79,1495.5,1489.75,1494.4,1478.29,1484.07,1473.27,1477.92,1601.62,1494.73
20170106,1610.47,1492.65,1485.58,1510.45,1484.26,1504.67,1490.34,1511.21,1496.93,1491.36,1496.83,1479.34,1485.69,1475.62,1479.32,1602.97,1499.98
20170107,1611.35,1495.03,1488.1,1511.34,1484.76,1506.07,1493.65,1512.88,1498.62,1492.89,1498.53,1480.73,1487.45,1477.83,1481.33,1602.97,1502.27
20170108,1612.01,1496.13,1489.81,1512.04,1485.52,1506.58,1494.9,1513.88,1499.6,1493.71,1499.74,1481.93,1488.4,1479.22,1482.53,1602.97,1502.77
20170109,1613.13,1497.84,1491.56,1514.12,1486.19,1508.48,1498.11,1515.45,1500.57,1495.33,1501.01,1483.73,1489.32,1481.01,1484.28,1603.6,1506.11
20170110,1613.89,1501.67,1493.46,1516,1488.32,1509.42,1500.32,1517.71,1502.09,1498.15,1503.01,1485.79,1490.8,1482.6,1486.3,1603.71,1508
20170111,1614.52,1504.48,1495.5,1517.76,1489.42,1510.37,1501.45,1518.75,1503.97,1499.86,1504.34,1486.37,1491.11,1484.16,1487.63,1604.43,1510.21
20170112,1614.51,1506.37,1496.32,1518.09,1489.56,1511.13,1502.74,1519.64,1505.62,1501.58,1505.35,1487.33,1492.09,1485.04,1489.3,1604.62,1510.8
20170113,1615,1507.64,1497.16,1518.82,1489.93,1511.71,1503.16,1520.32,1506.83,1502.4,1506.22,1488.23,1492.89,1486.28,1490.07,1604.7,1511.13
20170114,1614.65,1508.05,1498.07,1518.81,1490.54,1512.01,1503.92,1520.8,1508.69,1503.62,1507.13,1489.05,1493.52,1487.82,1491.26,1604.8,1511.18
20170115,1614.86,1508.47,1498.71,1519.32,1490.75,1512.5,1504.25,1521.11,1509.08,1504.35,1507.44,1489.5,1493.91,1488.4,1491.87,1604.8,1511.86
20170116,1615.12,1509,1498.89,1520.58,1491.25,1513.9,1504.33,1521.76,1509.53,1505.71,1508.23,1490.15,1494.77,1489.37,1493.03,1604.8,1513.9
20170117,1614.9,1509.46,1499.79,1520.95,1491.94,1514.11,1505.34,1522.34,1510.01,1506.53,1509.07,1490.56,1495.2,1490.12,1494.28,1604.8,1515.38
20170118,1615.27,1509.74,1500.23,1521.12,1492.87,1513.78,1506.28,1522.82,1510.82,1507.54,1509.55,1491.42,1495.9,1490.92,1495.12,1604.81,1515.55
20170119,1615.73,1510.18,1500.52,1521.48,1493.01,1514.06,1506.23,1523.17,1511.27,1507.74,1509.89,1492.02,1496.36,1491.53,1495.73,1604.81,1516.58
20170120,1615.65,1510.57,1500.44,1521.13,1493.96,1514.57,1506.49,1523.52,1512.09,1507.81,1509.92,1492.83,1496.72,1491.94,1496.11,1604.81,1516.81
20170121,1615.87,1510.58,1500.43,1520.6,1495.09,1514.48,1506.68,1523.71,1511.95,1508.56,1510.29,1493.54,1497.62,1492.47,1496.69,1604.78,1516.81
20170122,1616.57,1510.71,1500.5,1520.26,1495.73,1514.26,1506.06,1523.93,1512.63,1508.85,1510.4,1493.91,1497.71,1492.78,1497.14,1604.78,1516.81
20170123,1615.94,1510.78,1500.76,1520.82,1495.95,1514.87,1506.74,1524.38,1513.17,1509.48,1510.67,1494.42,1498.69,1492.97,1497.36,1604.78,1516.81
20170124,1615.8,1511.21,1501.05,1520.98,1497.31,1514.72,1506.84,1524.35,1513.62,1510.01,1510.86,1495.21,1499.46,1493.74,1497.79,1604.81,1517.31
20170125,1615.83,1510.95,1501.22,1520.9,1497.72,1513.53,1507.12,1524.57,1514.2,1510.56,1511.24,1495.8,1500.26,1494.55,1498.22,1604.84,1517.08
20170126,1615.9,1511.37,1502.04,1521.04,1498.4,1513.62,1507.05,1524.94,1514.76,1511.2,1512,1496.71,1501.26,1495.56,1498.74,1604.81,1518.91
20170127,1616.01,1511.6,1502.97,1520.1,1498.45,1513.65,1508.62,1525.03,1514.54,1511.77,1512.5,1497.85,1501.67,1496.74,1499.38,1604.81,1521.08
20170128,1615.41,1511.74,1502.72,1520.23,1498.72,1512.52,1509.03,1525.26,1515.05,1512.02,1512.8,1498.28,1501.98,1497.22,1499.6,1604.76,1521.75
20170129,1615.45,1511.89,1502.39,1519.65,1498.34,1512.77,1508.31,1525.35,1514.9,1512.78,1513.1,1498.62,1501.71,1497.56,1499.75,1604.76,1522.3
20170130,1615.67,1511.93,1502.34,1519.9,1498.82,1512.6,1508.21,1525.39,1515.3,1512.67,1513.18,1498.98,1501.91,1497.68,1499.82,1604.76,1522.79
20170131,1616.44,1511.68,1502.27,1520.84,1498.53,1514.88,1509.46,1525.27,1515.28,1513.41,1513.38,1499,1502.42,1497.61,1500.09,1604.73,1522.06
20170201,1615.78,1511.85,1502.35,1520.78,1498.8,1515.44,1509.54,1525.29,1515.64,1513.57,1513.78,1499.39,1503.21,1497.99,1500.13,1604.7,1520.41
20170202,1615.74,1512.1,1502.18,1520.63,1498.95,1515.65,1509.76,1525.38,1516.13,1514.05,1514.01,1499.5,1503.39,1498.25,1500.21,1604.7,1520.51
20170203,1615.45,1511.8,1502.15,1521.38,1498.76,1515.31,1510.08,1525.34,1516.4,1514.26,1514.34,1499.53,1503.9,1498.26,1500.11,1604.6,1519.68
20170204,1615.27,1511.96,1501.84,1519.36,1498.41,1514.32,1510.45,1525.29,1516.57,1514.64,1514.59,1499.72,1503.99,1498.71,1500.37,1604.6,1519.68
20170205,1615.41,1511.9,1501.77,1519.12,1498.33,1514.38,1510.43,1525.13,1516.52,1514.83,1514.75,1499.94,1504.06,1498.73,1500.34,1604.6,1518.98
20170206,1615.23,1511.8,1501.97,1521.05,1498.35,1514.64,1510.6,1525.3,1517.33,1515.12,1514.96,1500.04,1503.74,1498.82,1500.43,1604.6,1519.86
20170207,1615.11,1511.77,1501.72,1521.12,1498.64,1515.37,1510.62,1525.36,1517.58,1515.04,1515.23,1500.4,1504.09,1498.82,1500.51,1604.7,1519.35
20170208,1614.96,1511.35,1501.57,1521.14,1498.64,1515.67,1510.03,1525.18,1517.75,1515.27,1515.62,1500.5,1504.02,1499.15,1500.4,1604.68,1519.85
20170209,1614.05,1511.56,1501.22,1520.19,1498.33,1514.94,1510.27,1524.83,1517.89,1515.27,1515.63,1500.52,1504.37,1499.29,1500.29,1604.7,1519.51
20170210,1614.19,1511.68,1501.23,1519.39,1498.15,1514.35,1510.01,1524.56,1517.86,1514.97,1515.52,1500.55,1504.28,1499.37,1500.3,1604.7,1519.51
20170211,1613.61,1511.4,1501.21,1518.65,1498.18,1514.29,1510.31,1524.41,1517.76,1515.21,1515.55,1500.61,1504.39,1499.47,1500.49,1604.7,1519.43
20170212,1613.36,1511.65,1501.25,1518.58,1497.93,1513.97,1510.53,1524.35,1517.66,1515.16,1515.71,1500.67,1504.38,1499.27,1500.42,1604.7,1518.94
20170213,1612.58,1511.59,1501.26,1519.27,1497.99,1514.05,1510.17,1524.34,1518.04,1514.95,1515.61,1500.77,1504.59,1499.45,1500.27,1604.7,1519.28
20170214,1612.28,1511.27,1500.85,1518.58,1498.26,1514.53,1510.02,1524.1,1517.77,1515.05,1515.66,1500.78,1504.79,1499.51,1500.3,1604.7,1519.28
20170215,1612.24,1511.06,1500.96,1518.33,1498.09,1513.92,1508.33,1523.78,1517.82,1514.9,1515.45,1500.79,1504.8,1499.54,1500.3,1604.7,1519.28
20170216,1612.16,1511.31,1500.82,1518.16,1498.13,1514.17,1508.71,1523.68,1517.87,1514.71,1515.51,1500.68,1504.75,1499.53,1500.49,1604.73,1521.78
20170217,1611.49,1510.92,1500.81,1517.46,1498.04,1513.73,1508.7,1523.51,1517.81,1514.89,1515.62,1500.58,1504.64,1499.71,1500.19,1604.73,1521.61
20170218,1611.38,1510.93,1500.66,1515.91,1497.65,1514.29,1508.68,1523.29,1516.93,1514.92,1515.66,1500.56,1504.68,1499.64,1500.28,1604.7,1521.61
20170219,1611.38,1510.8,1500.84,1515.93,1497.6,1514.33,1508.6,1523.21,1517.17,1514.85,1515.76,1500.54,1504.6,1499.56,1500.29,1604.7,1521.61
20170220,1611.41,1510.59,1500.8,1516.94,1497.87,1514.22,1508.56,1523.15,1517.32,1514.44,1515.76,1500.44,1504.96,1499.55,1500.24,1604.7,1521.61
20170221,1611.71,1510.67,1500.69,1516.91,1498.07,1514.38,1508.6,1523.06,1517.41,1514.43,1515.69,1500.43,1504.92,1499.47,1500.25,1604.7,1521.61
20170222,1611.67,1510.1,1500.64,1516.79,1498.03,1514.59,1509.21,1522.72,1517.29,1514.09,1515.55,1500.48,1504.92,1499.26,1500.27,1604.7,1521.61
20170223,1611.6,1510.11,1500.38,1516.73,1497.34,1514.27,1508.46,1522.47,1517.3,1513.94,1515.73,1500.28,1504.87,1499.23,1500.25,1604.7,1521.61
20170224,1611.55,1510.13,1500.29,1516.55,1496.71,1514.56,1509.06,1522.31,1517.19,1513.97,1515.65,1499.99,1504.95,1499.13,1500.11,1600.58,1521.61
20170225,1611.6,1509.52,1500.09,1515.58,1497.34,1514.49,1508.87,1522.01,1517.13,1513.75,1515.75,1499.96,1504.92,1499.07,1499.88,1587.58,1521.91
20170226,1611.66,1509.73,1500.13,1514.8,1497.18,1514.28,1507.99,1521.92,1516.96,1513.76,1515.37,1499.74,1504.65,1499.07,1499.85,1586,1521.91
20170227,1611.62,1509.5,1500.02,1516.65,1496.72,1514.07,1508.17,1521.81,1517.23,1513.63,1515.4,1499.73,1504.65,1499.04,1499.84,1585.15,1521.73
20170228,1611.22,1509.05,1500.06,1515.93,1496.89,1514.29,1508.33,1521.54,1517.15,1513.53,1515.27,1499.52,1504.53,1498.98,1499.65,1583.3,1521.7
20170301,1610.26,1508.6,1499.39,1515.77,1496.71,1514.38,1507.73,1521.1,1516.66,1513.46,1515.3,1499.43,1504.74,1498.81,1499.48,1582.77,1521.6
20170302,1609.51,1508.13,1498.98,1515.55,1496.77,1513.71,1507.82,1520.85,1516.65,1513.11,1515.1,1499.37,1504.71,1498.7,1499.37,1582.08,1521.6
20170303,1609.38,1507.34,1498.7,1515.21,1496.75,1514.06,1507.61,1520.51,1516.79,1512.9,1514.82,1499.24,1504.6,1498.55,1499.35,1582.08,1521.77
20170304,1609.25,1506.82,1498.37,1514.52,1496.53,1512.52,1507.05,1520.04,1516.38,1512.76,1514.71,1499.16,1504.56,1498.3,1499.18,1581.94,1521.77
20170305,1609.58,1506.36,1498.47,1513.97,1496.47,1512.28,1506.25,1519.8,1516.06,1512.62,1514.66,1499.06,1504.53,1498.18,1499.2,1581.95,1521.77
20170306,1607.93,1505.95,1498.37,1513.78,1496.66,1514.05,1506.18,1519.74,1516.24,1512.45,1514.43,1498.75,1504.33,1497.9,1498.85,1580.93,1521.77
20170307,1607.09,1504.4,1497.65,1513.13,1496.52,1513.84,1504.97,1518.99,1516.2,1512.11,1514.22,1498.61,1504.02,1497.61,1498.2,1580.18,1521.77
20170308,1605.81,1503.39,1497.32,1512.65,1496.38,1513.39,1504.65,1518.33,1516.23,1511.76,1514.23,1498.54,1504.04,1497.36,1497.59,1579.27,1521.6
20170309,1604.54,1502.78,1496.94,1512.31,1495.98,1512.72,1504.68,1517.55,1515.98,1511.85,1514.17,1498.2,1503.96,1497.04,1497.11,1577.81,1521.44
20170310,1603.17,1501.53,1495.75,1509.74,1496.05,1512.54,1504.49,1516.81,1515.95,1511.39,1513.84,1497.95,1503.81,1496.73,1496.47,1577.22,1520.95
20170311,1602.12,1500.29,1495.12,1507.85,1495.31,1510.77,1504.83,1516.28,1515.46,1511.18,1513.55,1497.66,1503.65,1496.35,1495.85,1577.38,1520.95
20170312,1602.62,1500.18,1494.9,1507.42,1495.04,1510.67,1504.25,1516.13,1515.33,1510.97,1513.47,1497.49,1503.74,1496.28,1495.78,1577.01,1520.95
20170313,1602.03,1499.41,1495.02,1506.76,1494.94,1510.36,1503.62,1515.85,1514.91,1510.72,1513.1,1497.13,1503.6,1495.96,1495.34,1577.06,1520.78
20170314,1600.59,1498.12,1493.65,1505.26,1493.88,1509.28,1503.19,1514.75,1514.67,1510.31,1512.81,1496.72,1503.54,1495.4,1494.38,1576.8,1520.52
20170315,1599.7,1496.41,1492.84,1504.52,1493.13,1508.3,1502.56,1513.6,1513.66,1509.67,1512.42,1496.37,1503.13,1494.65,1493.65,1576.8,1520.52
20170316,1597.76,1494.82,1492.14,1502.67,1492.25,1506.79,1502.22,1512.16,1512.55,1508.84,1511.9,1495.68,1502.39,1494.38,1492.72,1576.82,1520.19
20170317,1595.02,1493.16,1491.32,1501.81,1491.01,1505.16,1501.55,1510.95,1511.62,1508.21,1511.27,1495.08,1502.17,1493.64,1491.9,1576.82,1520.03
20170318,1593.03,1492.08,1490.09,1499.28,1490.34,1503.1,1500.58,1509.73,1510.95,1507.42,1510.6,1494.68,1502,1492.95,1491.01,1576.82,1520.19
20170319,1592.45,1491.28,1489.67,1498.99,1489.54,1502.05,1500.26,1509.36,1510.64,1506.78,1510.22,1494.35,1501.48,1492.69,1490.72,1576.82,1520.03
20170320,1591.25,1490.48,1489.19,1498.08,1488.72,1501.15,1499.59,1508.37,1510.54,1505.92,1509.48,1493.7,1501.03,1491.96,1489.8,1576.82,1519.6
20170321,1588.46,1488.53,1488.11,1495.39,1487.66,1500.29,1498.61,1506.43,1509.22,1505.4,1508.47,1493.19,1500.41,1491.04,1488.47,1560.15,1519.44
20170322,1586.81,1486.93,1486.05,1492.94,1486.34,1499.43,1497.88,1504.51,1508.66,1504.4,1507.85,1492.31,1499.62,1490.23,1487.12,1553.64,1518.03
20170323,1585.39,1485.06,1483.91,1490.38,1484.57,1496.29,1496.98,1503.04,1507.94,1503.2,1507.33,1491.23,1498.72,1489.29,1485.65,1551.05,1515.98
20170324,1583.18,1483.06,1482.36,1488.78,1482.93,1494.18,1496.47,1501.69,1506.99,1502.12,1506.62,1490.03,1497.64,1488.25,1484.35,1550.31,1514.4
20170325,1581.2,1482.33,1481.39,1486.35,1481.72,1493.26,1495.46,1500.13,1506.27,1501.15,1505.6,1489.15,1497,1487.18,1483.13,1549.62,1512.63
20170326,1580.87,1481.65,1481.08,1486.03,1481.61,1492.37,1494.45,1499.62,1506.03,1500.61,1505.41,1488.69,1496.61,1486.56,1482.59,1549.73,1514.63
20170327,1580,1480.5,1480.48,1486.28,1480.72,1490.78,1493.73,1498.67,1505.09,1500.08,1504.93,1487.34,1495.66,1485.61,1481.84,1549.51,1512.26
20170328,1577.43,1478.15,1478.11,1484.23,1478.47,1488.55,1492.95,1496.71,1504.02,1498.6,1503.88,1486.34,1494.41,1484.01,1480.53,1549.35,1511.18
20170329,1575.76,1476.35,1476.47,1482.88,1476.42,1487.2,1492.03,1494.93,1502.56,1497.17,1502.31,1485.19,1493.31,1482.23,1479.67,1549.51,1510.85
20170330,1573.87,1475.28,1475.07,1482.1,1475.55,1485.86,1489.87,1493.27,1501.32,1496.58,1501.39,1484.45,1492.61,1481.12,1478.65,1549.57,1510.03
20170331,1572.27,1474.18,1474.08,1481.76,1474.05,1485.43,1487.7,1492.26,1500.76,1495.85,1500.74,1483.7,1492.09,1480.56,1477.68,1549.57,1509.9
20170401,1572.12,1472.94,1472.59,1478.98,1472.69,1483.39,1485.93,1490.34,1498.71,1493.57,1498.38,1482.19,1490.73,1478.55,1475.29,1549.67,1507.18
20170402,1571.84,1472.58,1472.23,1478.4,1472.33,1483.32,1485.8,1490.05,1498.16,1492.47,1497.84,1481.8,1490.13,1477.91,1474.63,1549.62,1506.41
20170403,1571.34,1472.31,1471.48,1479.92,1472.23,1483.28,1484.32,1489.62,1497.63,1491.21,1496.48,1481.15,1488.94,1477.21,1473.75,1549.99,1504.73
20170404,1570.56,1471.69,1470.52,1479.58,1470.96,1482.73,1482.1,1488.67,1496.53,1489.83,1495.51,1480.26,1488.74,1476.12,1472.58,1549.25,1504.08
20170405,1569.37,1470.27,1469.76,1478.84,1470.06,1482.14,1481.51,1487.99,1496.03,1489.42,1494.03,1479.6,1488.16,1475.31,1471.53,1549.25,1504.08
20170406,1568.69,1469.8,1469.51,1478.83,1469.43,1481.73,1481.6,1487.24,1495.34,1489.15,1493.47,1479.1,1487.61,1474.5,1471.09,1549.24,1504.4
20170407,1568.61,1469.38,1468.67,1478.65,1468.18,1481.79,1481.12,1486.69,1495.05,1488.09,1492.97,1478.49,1487.09,1473.74,1470.33,1548.66,1503.85
20170408,1568.18,1469.25,1468.21,1477.02,1467.94,1481.84,1480.46,1486.41,1494.29,1487.98,1492.62,1478.08,1486.85,1473.33,1469.5,1548.24,1503.66
20170409,1568.33,1469.07,1468.13,1477.32,1467.94,1481.94,1480.36,1486.38,1493.83,1487.52,1492.58,1477.78,1486.64,1473.31,1469.41,1547.49,1503.66
20170410,1568.46,1469.19,1468.36,1477.84,1467.9,1481.97,1480.04,1486.36,1493.69,1487.27,1492.39,1477.8,1486.33,1472.93,1469.53,1546.96,1503.33
20170411,1571.28,1469.74,1468.02,1479.11,1468.07,1483.17,1479.96,1487.25,1493.95,1487.29,1492.39,1477.86,1486.13,1472.85,1469.25,1546.01,1502.9
20170412,1572.06,1469.56,1467.94,1479.57,1467.95,1483.75,1479.97,1487.71,1493.77,1487.21,1492.25,1477.82,1486.11,1472.66,1469.03,1546.01,1502.9
20170413,1572.36,1469.76,1467.84,1479.26,1468.05,1483.72,1480.18,1487.9,1493.8,1486.85,1492.17,1477.61,1486.1,1472.45,1468.99,1546.01,1503.23
20170414,1572.61,1469.73,1467.86,1479.66,1468,1484.06,1480.34,1488.17,1493.43,1486.78,1492.02,1477.79,1486.11,1472.52,1468.75,1545.78,1503.13
20170415,1573.31,1469.93,1467.69,1478.62,1468.35,1484.39,1480.23,1488.18,1493.15,1487.03,1492.1,1477.88,1486.09,1472.75,1468.64,1545.56,1504.3
20170416,1573.78,1470.01,1467.64,1478.66,1468.38,1484.85,1480.13,1488.35,1493.26,1487.16,1492.12,1477.98,1485.44,1472.61,1468.67,1545.35,1503.96
20170417,1574.07,1470.16,1466.45,1479.81,1468.52,1485.02,1480.09,1488.86,1493.41,1486.93,1492.01,1477.95,1485.48,1472.37,1468.71,1545.48,1503.96
20170418,1576.45,1471.66,1466.38,1481.2,1469.29,1486.62,1480.18,1490.14,1494.27,1487.46,1492.34,1478.34,1485.51,1472.52,1469.13,1545.16,1503.86
20170419,1577.53,1471.67,1466.51,1481.91,1469.53,1486.61,1480.38,1490.99,1494.14,1487.45,1492.46,1478.35,1485.51,1472.46,1469.22,1545.01,1504.61
20170420,1578.44,1472.83,1466.22,1482.07,1469.86,1486.37,1480.67,1491.14,1494,1487.18,1492.35,1478.2,1485.59,1472.35,1469.13,1544.9,1505.11
20170421,1578.41,1473.12,1466,1482.88,1470.08,1486.94,1480.67,1491.24,1493.79,1487.17,1492.24,1478.12,1485.42,1472.34,1468.87,1544.9,1505.78
20170422,1577.45,1473.23,1466.25,1481.35,1470.04,1486.89,1480.77,1491.42,1493.54,1487.38,1492.05,1477.81,1485.44,1472.08,1468.36,1544.21,1506.28
20170423,1577.35,1473.48,1466.19,1481.09,1470.23,1486.42,1480.21,1491.37,1493.73,1487.63,1492.19,1477.87,1485.23,1472.06,1468.07,1544.21,1505.95
20170424,1578.58,1473.79,1465.96,1483.25,1469.7,1486.6,1480.15,1491.45,1493.98,1487.21,1492.12,1477.7,1485.2,1471.87,1468.22,1543.95,1505.95
20170425,1577.93,1472.98,1465.71,1483.45,1469.36,1486.21,1480.16,1491.29,1493.7,1487.1,1491.69,1477.57,1484.93,1471.72,1468.05,1543.95,1506.28
20170426,1577.48,1472.41,1465.55,1482.71,1469,1485.73,1479.88,1491.3,1493.68,1486.9,1491.54,1477.1,1484.72,1471.63,1467.95,1543.68,1505.95
20170427,1577.56,1472.68,1465.36,1482.94,1469.5,1486.22,1479.45,1491.35,1493.59,1486.73,1491.42,1476.99,1484.4,1471.5,1467.92,1543.37,1505.95
20170428,1577.14,1471.91,1465.19,1482.6,1469.39,1485.8,1479.54,1491.02,1493.55,1486.62,1491.26,1477.05,1484.25,1471.39,1467.67,1542.94,1505.95
20170429,1577.02,1471.55,1464.72,1481.37,1469.44,1485.69,1479.29,1490.75,1492.78,1486.3,1491.1,1477.11,1484.01,1471.13,1466.82,1542.94,1507.21
20170430,1577.11,1471.25,1464.56,1481.03,1469.47,1485.67,1479.36,1490.63,1492.77,1486.34,1491.15,1477.13,1483.88,1471.01,1466.59,1542.94,1506.45
20170501,1576.84,1470.86,1464.11,1481.3,1469.48,1485.44,1478.93,1490.66,1492.4,1486.17,1491.01,1477.07,1483.7,1470.92,1466.49,1543.05,1506.11
20170502,1575.81,1469.87,1462.97,1481.92,1469.06,1484.78,1478.73,1490.04,1492.46,1486.05,1490.93,1476.99,1483.54,1470.27,1465.87,1542.98,1506.65
20170503,1575.06,1469.22,1462.31,1481.81,1469.16,1484.44,1478.24,1489.57,1491.82,1485.95,1490.89,1476.83,1483.27,1469.92,1465.42,1542.84,1506.25
20170504,1574.33,1468.89,1462.64,1482.06,1469.2,1484.55,1478.21,1489.51,1491.88,1486.18,1490.74,1476.87,1483.3,1469.99,1465.32,1542.91,1506.25
20170505,1575.06,1468.58,1462.1,1480.32,1468.6,1484.18,1478.24,1489.12,1491.69,1485.93,1490.59,1476.9,1483.22,1469.74,1464.74,1542.96,1505.66
20170506,1574.65,1468.41,1461.78,1480.18,1468.55,1483.83,1477.66,1489.02,1491.56,1485.79,1490.57,1476.76,1483.16,1469.66,1464.2,1543.04,1505.5
20170507,1574.74,1468.34,1461.73,1480.27,1468.61,1483.56,1477.5,1488.88,1491.6,1485.93,1490.64,1476.78,1483.37,1469.65,1463.86,1543.04,1504.83
20170508,1574.32,1468.06,1460.85,1481.69,1468.54,1482.19,1477.12,1489.02,1491.54,1485.45,1490.09,1476.58,1482.96,1469.44,1464.06,1543.08,1505
20170509,1572.77,1466.91,1460.46,1480.77,1467.24,1480.62,1476.51,1488.01,1490.47,1485.41,1489.72,1476.16,1482.49,1468.8,1462.8,1543.01,1504.88
20170510,1572.69,1466.23,1459.83,1480.04,1467.53,1480.14,1476.34,1487.45,1490.58,1485.02,1489.17,1476.14,1482.06,1468.05,1462.51,1543.01,1504.06
20170511,1571.48,1465.64,1458.78,1479,1466.85,1478.76,1475.23,1486.73,1490.01,1484.43,1488.62,1475.65,1481.8,1467.8,1461.38,1542.85,1503.81
20170512,1570.72,1465.31,1458.21,1478.38,1465.44,1478.66,1474.86,1485.98,1489.59,1484.4,1488.02,1474.94,1481.48,1467.11,1460.42,1532.76,1503.16
20170513,1569.61,1464.76,1457.26,1477.58,1465.2,1477.22,1474.57,1485.35,1488.98,1483.81,1487.75,1474.59,1481.27,1466.58,1459.9,1530.81,1503.81
20170514,1569.97,1464.59,1456.85,1477.51,1464.64,1476.77,1474.19,1485.03,1488.76,1483.67,1487.69,1474.26,1481.06,1466.32,1459.43,1529.81,1503.81
20170515,1569.52,1464.55,1456.51,1477.51,1464.1,1476.04,1474.21,1484.72,1488.49,1483.23,1487.38,1473.93,1480.75,1465.87,1459.02,1529.6,1503.65
20170516,1569.04,1463.64,1455.74,1476.85,1463.79,1475.6,1473.29,1483.9,1488.07,1482.9,1486.74,1473.58,1480.22,1465.22,1458.59,1528.91,1503.32
20170517,1568.28,1462.89,1454.62,1476.47,1463.89,1475.48,1473.45,1483.36,1487.64,1482.43,1486.72,1473.39,1479.79,1464.82,1457.77,1528.12,1503
20170518,1568.17,1462.32,1453.83,1475.85,1463.35,1475.24,1472.99,1482.98,1487.3,1482.05,1486.2,1473.08,1479.58,1464.54,1457.28,1527.8,1502.5
20170519,1567.85,1461.64,1453.41,1475.54,1462.6,1474.1,1472.5,1482.52,1487.15,1481.87,1485.81,1472.64,1479.47,1464.1,1456.69,1526,1502.5
20170520,1567.67,1461.39,1452.88,1474.67,1462.21,1473.32,1472.38,1481.77,1486.08,1481.63,1485.65,1472.27,1479.06,1463.72,1456.09,1524.04,1501.93
