,Foreign oil,korea oil,Foreign oil_1,Foreign oil_2,Foreign oil_3,Foreign oil_4,Foreign oil_5,Foreign oil_6,Foreign oil_7,Foreign oil_8,Foreign oil_9,Foreign oil_10,Foreign oil_11,Foreign oil_12,Foreign oil_13,Foreign oil_14,Foreign oil_15,Foreign oil_16,Foreign oil_17,Foreign oil_18,Foreign oil_19,Foreign oil_20,Foreign oil_21,Foreign oil_22,Foreign oil_23,Foreign oil_24,Foreign oil_25,Foreign oil_26,Foreign oil_27,Foreign oil_28,Foreign oil_29,Foreign oil_30,Foreign oil_31,Foreign oil_32,Foreign oil_33,Foreign oil_34,Foreign oil_35,Foreign oil_36,Foreign oil_37,Foreign oil_38,Foreign oil_39,Foreign oil_40,Foreign oil_41,Foreign oil_42,Foreign oil_43,Foreign oil_44,Foreign oil_45,Foreign oil_46,Foreign oil_47,Foreign oil_48,Foreign oil_49,Foreign oil_50,korea oil_1,korea oil_2,korea oil_3,korea oil_4,korea oil_5,korea oil_6,korea oil_7,korea oil_8,korea oil_9,korea oil_10,korea oil_11,korea oil_12,korea oil_13,korea oil_14,korea oil_15,korea oil_16,korea oil_17,korea oil_18,korea oil_19,korea oil_20,korea oil_21,korea oil_22,korea oil_23,korea oil_24,korea oil_25,korea oil_26,korea oil_27,korea oil_28,korea oil_29,korea oil_30,korea oil_31,korea oil_32,korea oil_33,korea oil_34,korea oil_35,korea oil_36,korea oil_37,korea oil_38,korea oil_39,korea oil_40,korea oil_41,korea oil_42,korea oil_43,korea oil_44,korea oil_45,korea oil_46,korea oil_47,korea oil_48,korea oil_49,korea oil_50
korea oil_26,0.2913986763553527,0.3485355473567752,0.28677281466640736,0.2836236680134497,0.28510477654850375,0.29008805315854486,0.2944671399844699,0.30134499938640347,0.3143663327649876,0.3294123019125709,0.34567139624509247,0.3651581112178379,0.38770933039094296,0.40782861347912824,0.4271940979103023,0.44793035645375484,0.4683167404041201,0.4918166220150797,0.5124042862081073,0.5340667966673164,0.5611295166911276,0.5902283711619276,0.6228740999476364,0.6593636611726277,0.6968487029899179,0.735779361377071,0.77881886901827,0.8223659716456586,0.8618692634756188,0.893268354752523,0.914688785825143,0.9255637691019889,0.9284193035542769,0.9253514362503712,0.9167844728193443,0.9024460324497215,0.8844478063991632,0.8641166310000883,0.8382490984302967,0.8080981819992257,0.7768747284524428,0.7391886270847055,0.7023938436516997,0.6686022321927567,0.6342534409277979,0.5986828295237899,0.5606829657669806,0.5238944285248401,0.47543146152015775,0.4299752174804045,0.38555148124718064,0.3455389466737187,0.3491358116827767,0.3533631786974034,0.36089197437476117,0.37165839379333626,0.3862136090967082,0.40426768611232017,0.4255539660319779,0.45011271531712954,0.47743377041928564,0.5065801889458285,0.5366058967077877,0.5678109585458565,0.600331450451,0.6344580481352672,0.669934901907279,0.70643799991697,0.7439821478255031,0.7826013626409716,0.8212237450512585,0.8589141789055194,0.8949386110345124,0.9283153502781414,0.957504067019649,0.9803349353916287,0.9948896836286346,1.0,0.994975113131346,0.9810938454001831,0.9599900004647883,0.933036285382601,0.9013157969323788,0.8648285274832729,0.823442499396599,0.7781764683734228,0.7302127776205429,0.6803538537693106,0.6298783387327583,0.5794374264902867,0.5294301983545767,0.48082573560794367,0.4327051959990534,0.3837677052215848,0.33182007148417975,0.27687546520653217,0.21759074215657578,0.15615439352535035,0.10026295768136514,0.05292182051222932,0.01986265340158008,0.0006119842778092017
korea oil_27,0.2656221586575824,0.3233320848311665,0.259850403076532,0.25527812810768513,0.25471346187439486,0.2577936435509459,0.26132497719199765,0.2674703399480608,0.27944226341892486,0.2934856940715777,0.30835521363101337,0.32607592073178765,0.3482476371513777,0.3688835590517301,0.38814124724379784,0.4085334751005124,0.4282583336334321,0.4512853404179097,0.4707692434207291,0.49053263772663275,0.5164670028992567,0.5448014653726116,0.5769660346258971,0.6141572091637417,0.6525358449813219,0.6920974969586909,0.7354969826559434,0.7801137776811145,0.8232889876911602,0.8633775771956357,0.8947770641041216,0.9154458240411321,0.9262567496457939,0.9296317620675163,0.9262558249139818,0.9159862748521034,0.9011654582492952,0.883589977337884,0.860235504438066,0.833133315162071,0.803966029736632,0.7688591303453786,0.7337433868751623,0.6991134744700918,0.6645662310457555,0.6306617485515454,0.5935622431261184,0.5562624261129885,0.5076124595845494,0.46097587786291705,0.41486353824177635,0.3736134812638704,0.32274267905162135,0.3254940896191713,0.3314324278122323,0.3405030628172796,0.353333725768719,0.36965975292862496,0.38925502384890004,0.4123417115779096,0.4385394526431416,0.4670042217290929,0.4966253918803717,0.5273666790842891,0.5592904372854015,0.5928187736630469,0.6278997520721462,0.6642856337552552,0.7021775823395023,0.7416364811510622,0.7815703743978932,0.8211097190489661,0.8596029594721316,0.8962312517489159,0.9298553298084337,0.9587119792004527,0.9808096938754377,0.994975113131346,1.0,0.9950362862953324,0.9812493062476527,0.960146272874063,0.9329275074313299,0.9000847199375795,0.8617886613694765,0.8190840319897197,0.7731245361943815,0.724724765313729,0.6750645618480827,0.6248289479082226,0.5745909968943405,0.5253029608913726,0.47630853230821085,0.4266873829159537,0.37436126264312486,0.3188253913689705,0.2583511638423999,0.19509533678799415,0.1367903280672076,0.08664235747612703,0.05024380867034701,0.027196769688757283
korea oil_28,0.24215456074849806,0.3007641118228188,0.23599557089187548,0.23032656586712774,0.22822845438577627,0.22918833666705254,0.23088472945489186,0.23607874543566038,0.2470360112164774,0.2599729397527363,0.2738429918479435,0.29009497670347556,0.3103497152760773,0.33068128285560416,0.3505160763075576,0.3707690434335864,0.39020965751729536,0.4124444537110722,0.4316761214516229,0.4503869636774368,0.4742011260595487,0.5013234638379613,0.53259769247853,0.5691208291074561,0.6081686986371337,0.6485980815702185,0.6925064459095249,0.7374457066069375,0.7816674825135074,0.8254193092955764,0.8655939505433886,0.8962693383830446,0.9165819727643558,0.9280449652011369,0.9309101262221877,0.9258268185839498,0.9150466241544567,0.9007844034098509,0.880514646572361,0.8559790801996358,0.829769613210523,0.7975841142617582,0.7650716736284543,0.7317815871151716,0.6964984468598875,0.6622030047930806,0.6265742711346522,0.590015423740033,0.5413483950031477,0.4942940794297115,0.4472738536049191,0.40419852949549356,0.2993606500268349,0.30081396812001077,0.30518292383356654,0.31256481788293117,0.3235706146582889,0.3380599051027046,0.3558380826253711,0.3771293813830255,0.40176565151456806,0.42905204118349416,0.4579740093342079,0.48828766420499203,0.5197234936316759,0.5526159392974063,0.5870619193886719,0.6230239480213603,0.6607533893957325,0.70049638482354,0.7412321667036863,0.7820682745522106,0.8224018130897713,0.8614906829595962,0.8983489076326074,0.9315747462370393,0.9595529345319481,0.9810938454001831,0.9950362862953324,1.0,0.9950654081735872,0.9812857833533569,0.9600099189436258,0.9318879165142882,0.8974822640077605,0.8580590139612233,0.81478245848555,0.7684688608260767,0.7202895940838686,0.670885718304449,0.6208314597117961,0.5712154470289821,0.521521077463273,0.4710887605262424,0.4182296690177696,0.3624564577219822,0.3015603821689392,0.23721155827315965,0.17700699469795353,0.12423897985442071,0.08445894799898161,0.057394576597832
korea oil_29,0.21923906882413444,0.2795591483731155,0.21387817556616412,0.20776478927577396,0.20439569735675908,0.20367890527424393,0.2032618533356458,0.2065520347633694,0.21640469837794446,0.22828517714917398,0.24106623550023198,0.25625433643906287,0.274971173830732,0.29352966338629266,0.3130689493520511,0.33381789702407744,0.3531516002379656,0.3750039451847325,0.3935630411254809,0.4120187988890307,0.4345847455132868,0.4596169643452402,0.4895155920113471,0.5249879306475836,0.5632607088757869,0.6042667159564188,0.648938192798685,0.6944057173054159,0.739065690212033,0.7838959352333331,0.827773130128599,0.8673318279568505,0.8976012299264419,0.9186014810726616,0.9294567308065732,0.930724079760562,0.9251373148033872,0.9149539156000898,0.8982758076293711,0.8768804707200347,0.8531535419443914,0.8245110468801964,0.7948907949105546,0.7639314658526088,0.7300699409708005,0.6948746197860161,0.6587467971535872,0.6235367458861919,0.5760727766285216,0.5288309087472588,0.48153743666277976,0.4374148263289826,0.2777434159656264,0.27827064052813816,0.2812445979311425,0.286982737013948,0.29622230178603953,0.30882920410429837,0.32471218802219415,0.3441378693900006,0.3669362018621332,0.3926279034857643,0.4203588364724732,0.4499547392088554,0.4809494821315,0.5133348382119679,0.5471278972774183,0.5824354598203305,0.6197113814738971,0.65925413036065,0.700258301909683,0.7418894729586831,0.7835172871650851,0.8244514329426976,0.8637848222026804,0.900264055757516,0.9326102426027313,0.9599900004647883,0.9812493062476527,0.9950654081735872,1.0,0.9950599445945232,0.9811592375764666,0.9591444724164645,0.9296480514014865,0.8942451334173307,0.8543214128988383,0.8107320444035873,0.7646286386686632,0.7166897173670739,0.6674280557712452,0.6178978088129418,0.5678564467982937,0.5167765567908666,0.46323597601422667,0.4070374178701427,0.346026654380696,0.281304486362596,0.21992337015366437,0.1650672318653152,0.12214394907086273,0.09106938731977511
korea oil_30,0.19678958720208944,0.25914809355227997,0.19251943546047334,0.18705719665329323,0.18296262569654873,0.18074116691081257,0.17864566574271287,0.17974259973557435,0.1875128792652324,0.19823752539646797,0.20999975336381352,0.2240136295370423,0.24160277739845462,0.25887395410604513,0.2766330262843707,0.2969470369215191,0.31682566782959465,0.338443458798339,0.3567809729737841,0.37454794235301686,0.39660275310488263,0.4204780612551912,0.44804235932931913,0.4818931861347037,0.5189542449238247,0.5590222416168648,0.6040563721391614,0.6503009017687484,0.6956804077852418,0.7409829126809231,0.7860038866321284,0.8294247405415016,0.8686075483521927,0.8995607383763242,0.9199048355164027,0.9294788023254209,0.9303062161612593,0.9252777717359799,0.9130621014115855,0.8953521080682293,0.8746473309787468,0.8490339353522672,0.8228183046818873,0.7944143848420402,0.7629609334879852,0.7290204052200953,0.6919700433924019,0.6561166865342023,0.6107432640507428,0.564524607983705,0.5170909099530768,0.4724570950363579,0.2573664691159031,0.2573204655529624,0.25923475736388235,0.2634883135388443,0.27099636410697353,0.2817803700560188,0.2957123563026247,0.3131947744767477,0.33408493856264504,0.3579007437641153,0.38402675829318567,0.4124083512786083,0.44267211021139286,0.4745978771232268,0.5078699809341723,0.5425033062888178,0.5790791386830638,0.6180955822430386,0.6588605678040887,0.700737123235143,0.7431419197559657,0.7853652348925997,0.8265635428009563,0.8655701808372175,0.901246926512827,0.933036285382601,0.960146272874063,0.9812857833533569,0.9950599445945232,1.0,0.995006314685989,0.9805715617898823,0.9574119850939009,0.9270508845343168,0.8912010351911592,0.8509818632774682,0.8075514478564564,0.7616276890559711,0.7137576536157301,0.6648840673008062,0.6149061971115969,0.563555263145805,0.5095600842553576,0.4528372795224955,0.3916037253895412,0.32685558348299326,0.2649268285462832,0.20856309336117831,0.16277676692124043,0.12770387565705477
korea oil_31,0.17484309249197502,0.23894305564770874,0.17180821159462004,0.16718932569499675,0.1633394348824911,0.1600520293482805,0.15643308671494185,0.1557648563638655,0.1611362977113766,0.16970475983174335,0.1803678684186799,0.19325186686922913,0.20960292021221627,0.22611918486606666,0.24256964486640142,0.260890304784652,0.2803868269628241,0.3023909009656307,0.3206956998222996,0.3382171760428193,0.359235931495731,0.38276210405965744,0.4088486353872996,0.44000823403678346,0.4752162966565661,0.5138436483780557,0.5575722796356495,0.6041735894139371,0.6506097880502298,0.6966736070079773,0.7422768524636812,0.7870716954688702,0.8301972958019861,0.87002940950783,0.9003512190338513,0.9199849919595088,0.9292624281425332,0.9305332058506113,0.9239865533579593,0.9108874994949889,0.8937194210781855,0.8716476768196573,0.8481911812065229,0.8227929116874179,0.793965736088082,0.7622627319036653,0.7265701196844412,0.68963121995033,0.6446701073496407,0.6003603813153316,0.5538937420702847,0.5087697222145702,0.23757215581870952,0.2373420171903019,0.23850439966929068,0.24159181631586552,0.24751539107214673,0.256509126937931,0.26853546585333493,0.2840157564212779,0.3029156409981566,0.32477673775193644,0.3490151755785175,0.3757586728090336,0.4047883469035891,0.435957994811694,0.46875578007490315,0.5028420054680518,0.5386772427067702,0.5768763821376769,0.6170458842794183,0.6586373377629788,0.7012474466624674,0.7442281437634576,0.7867387908518263,0.8276979218181113,0.866064576257708,0.9013157969323788,0.9329275074313299,0.9600099189436258,0.9811592375764666,0.995006314685989,1.0,0.9947407329659496,0.9794533589107466,0.9555789906917536,0.924816709004868,0.8886723453998286,0.84852393671961,0.8051701575229309,0.7592106948904646,0.7115568656229583,0.6622162684711627,0.6110370593249547,0.5570416403625782,0.5000838774616988,0.4386249435266597,0.3737946229422031,0.3115672871270424,0.2541651698737497,0.2058115348451126,0.16676585130037472
korea oil_32,0.15513544658882186,0.2194056682379885,0.15299145980150877,0.14923328393581117,0.1455562195397777,0.14197555700837639,0.1373163213420542,0.13494922495128003,0.13810507567598818,0.14413548937597098,0.15272416743131728,0.1643057351605762,0.17935013602987715,0.1952413392075691,0.21094237177852637,0.2276334319756317,0.2452435935331691,0.26654558640300335,0.28570427648503444,0.3032278089845291,0.32339734377860707,0.3460315030691769,0.3712541977910211,0.40026469161011463,0.4324293464432032,0.4688774229056047,0.5103948294860996,0.5555189376384676,0.6026025162070074,0.6496943074641157,0.6963113858676271,0.7420373318112242,0.7863942177442635,0.8301516600252882,0.8693692822105639,0.9001073757775228,0.9197536250289077,0.9292775156092973,0.9299942525226598,0.9228613560286623,0.9100479935570679,0.8923651162533663,0.8719039720386111,0.8485609714579719,0.8228507985931622,0.7935127797259571,0.7603574200000629,0.7245447495059727,0.6805335076022827,0.6363372507627107,0.5916144489118101,0.5468082789654323,0.21869741707915985,0.21849957941841774,0.21917381962772414,0.22131409651401304,0.22586507545606813,0.23313376505804692,0.24320280809485717,0.2566414321577152,0.2734123042697436,0.29317885931937454,0.3154420738319353,0.34023400508001134,0.3675790153476959,0.3974417628338617,0.42942978330342435,0.46298184423462513,0.49811783845586455,0.5352907580995664,0.5744494449288672,0.6153181081671034,0.6575235333198233,0.7006186011467818,0.7438615734880973,0.7861853239153586,0.8266941637430405,0.8648285274832729,0.9000847199375795,0.9318879165142882,0.9591444724164645,0.9805715617898823,0.9947407329659496,1.0,0.9944439531111838,0.9787273065844746,0.9545452002471831,0.9234992221803466,0.887275202890089,0.8470252351264514,0.8034677021770443,0.7574512623475393,0.7093284843404184,0.6590108897144056,0.6057204598023563,0.549219733062394,0.4881814246221483,0.4234911012128861,0.3606389528167767,0.3019713012859491,0.2506347029381348,0.207124811818223
korea oil_33,0.13785670439058323,0.20010241171590384,0.1361634971542665,0.13289596385454985,0.1293848030352866,0.12541110280161294,0.12048198804415444,0.11690665930869383,0.11791989233698699,0.12158427013852895,0.12770195089954084,0.13697887442962134,0.15054216926399722,0.16575795132284407,0.18081836084681235,0.19641311238684658,0.21248531167358722,0.23154497799591522,0.25043227784774846,0.2688364699731397,0.28838522840308883,0.3103332835532595,0.3341032592445421,0.3615561601199497,0.3911823602454792,0.4241861311473373,0.46268615937801394,0.5053852739335936,0.5512763479330559,0.598978483119283,0.6468627002427336,0.6939698608428346,0.7391492870462771,0.784069662465216,0.8272679394188595,0.8681089914805392,0.8992326446211217,0.9189314635778689,0.9289041459469417,0.929386901037456,0.9223234863536454,0.9098062700690575,0.893195257528217,0.872175518222728,0.8486331629064172,0.8221950837165222,0.7917786677500175,0.7583163890920966,0.717559414715846,0.6740526081187735,0.6292505724326761,0.5855552937300492,0.20008241253288286,0.20016293624997866,0.2005589371093384,0.20201755011250055,0.2054183282833074,0.21117593723843336,0.21934326965236497,0.23068069023389828,0.2452718253880485,0.2627861894304876,0.2829132442871567,0.30564299189360855,0.33096431151037287,0.3590434488127294,0.38964515648692183,0.4223030530198848,0.45673157157633254,0.4928955714251579,0.5308073170637537,0.5705067665315531,0.6118393200321859,0.6544114547600355,0.6977270528472869,0.7408424497286193,0.7829392830242639,0.823442499396599,0.8617886613694765,0.8974822640077605,0.9296480514014865,0.9574119850939009,0.9794533589107466,0.9944439531111838,1.0,0.9943410714624005,0.9784516425143173,0.9540372059361524,0.9227952513015888,0.8863196729463897,0.8457289787721607,0.8018731893548505,0.755420855953055,0.7065839330671024,0.6547338551231083,0.5994368395521553,0.5395553601322146,0.47568629823693087,0.4124503733435892,0.35219531799810333,0.2976255078958097,0.24920337876991963
korea oil_34,0.12273582487613297,0.1797518051155913,0.11987904443472136,0.11672015269878687,0.11321737558383338,0.10899262626294706,0.1036089391674298,0.09971773397212012,0.0993983206131219,0.10082631424261267,0.10460893052321873,0.11126445303121363,0.12248185100147974,0.136651935086375,0.15095898227415597,0.1656345787606812,0.18061440192615386,0.19794510020988934,0.2146728542658882,0.232709623516428,0.25279206594800013,0.2743782364138142,0.29707094636053744,0.3226882672172226,0.350426910514683,0.3805288586125756,0.41508584053552433,0.4546937075844418,0.49851990009829356,0.5450827957033482,0.5936656964685515,0.6423556199230465,0.6891963289465394,0.7347856481340835,0.7793377771419007,0.8249186970278969,0.8664440878382256,0.8974828653560989,0.918187662270816,0.928204526841731,0.9287140238627701,0.922243188199311,0.9105298389007551,0.8930681067652768,0.871918655965097,0.8475613608737088,0.8203431976263068,0.7895558797524337,0.752326454627685,0.7119993293045604,0.6677315063165105,0.6236035243607971,0.18022729211363556,0.18076631585976843,0.18125576851289782,0.18234962226414547,0.18500705793714003,0.18958867871724697,0.19616259070419467,0.20556118765361528,0.21800583593393164,0.23327222390063115,0.2511007970428607,0.2716210655244898,0.2948202402904,0.32081216420035247,0.3495808161020289,0.3807896548825315,0.4142331880347061,0.44955442733448886,0.48636262925375734,0.5247276443270138,0.5648074298049146,0.6064557969587306,0.6492695611456355,0.6926155329773057,0.7358153169803273,0.7781764683734228,0.8190840319897197,0.8580590139612233,0.8942451334173307,0.9270508845343168,0.9555789906917536,0.9787273065844746,0.9943410714624005,1.0,0.9942841331168313,0.9782324180029945,0.953594148904076,0.9220406829663534,0.885169148844543,0.8441653199855357,0.7999100735798669,0.7529047540728393,0.7028637946508224,0.6492717724579486,0.5909318496084298,0.5283824988052557,0.46571773600949723,0.4045966901076937,0.3473524101225794,0.29453164664784826
korea oil_35,0.10946740089606344,0.15817082298925678,0.10483368489528912,0.10026667531243952,0.09658046553206616,0.09209800596408092,0.08638363844836935,0.08204075784614576,0.08144341919985705,0.0814939222518419,0.08304205393267786,0.08727359759638194,0.09588471949943966,0.10795226546462071,0.12112193607362261,0.1348487441780432,0.14887259721244342,0.1650299786916972,0.17995723316669676,0.19567213317686846,0.21519350516987573,0.23759357458072483,0.2596854503711415,0.28406886450929686,0.3097144344439141,0.3376485672852088,0.3690842018750906,0.4047416194920047,0.4458095499097816,0.49040260453652196,0.5378138056791131,0.5874333897150816,0.6363234485982299,0.6834148309199036,0.7288764224699451,0.77616950282583,0.8226083233011394,0.8639758450224118,0.8962640162826803,0.9172312973399263,0.9273555688474003,0.9285297481413403,0.9228127723701594,0.9102000201968347,0.8926799198440567,0.8707026954516794,0.8457245297030034,0.818133481721552,0.7840888628892928,0.7472896612353004,0.7061633466040615,0.6624284912902365,0.15888382000089823,0.15979858469442576,0.16065631832307575,0.16182672840378748,0.1641330683161669,0.1680011200816142,0.17337381837122773,0.18119370359764683,0.19169977807572985,0.20478397006443105,0.22032016269984725,0.23848202249131922,0.2594220449632179,0.2832530215085053,0.3099029951904909,0.33923251870013865,0.37118698587906557,0.4054991495228727,0.4414574636237555,0.4786902370935592,0.5174056268033161,0.557797288291273,0.599742000686781,0.6427725294969824,0.6865065142608897,0.7302127776205429,0.7731245361943815,0.81478245848555,0.8543214128988383,0.8912010351911592,0.924816709004868,0.9545452002471831,0.9784516425143173,0.9942841331168313,1.0,0.9942220254522701,0.9779954331450524,0.9530666433136468,0.9211262402260242,0.883808980760014,0.8424377792143211,0.7977151034587904,0.7496564949852831,0.6979784558409386,0.6414402733165449,0.5804402556013281,0.5190275618437062,0.45832160624524615,0.3997113486412066,0.34353995361267337
korea oil_36,0.09725314685898218,0.13563755683531448,0.09142513022162865,0.08490017731675197,0.07958927309779214,0.07472971005666167,0.06868360974262579,0.0640262335446212,0.06304264128585989,0.06280018640992582,0.06297229896895616,0.06490330816154097,0.0711129649512865,0.08072407783648039,0.09169386484304264,0.10412689567676169,0.1171549041991469,0.1323114504947811,0.14596394175918664,0.1597271822022454,0.17675571709146629,0.19882724385791134,0.22158021814615417,0.2452945876761145,0.269505805715443,0.29510184012366497,0.3242690541210297,0.3568376624485284,0.3942266136772769,0.4361515831518759,0.48151092950197805,0.5301133185495919,0.5804368735516011,0.6294273008053932,0.67664420455822,0.7250237908571112,0.7732762297280282,0.8194744633060764,0.8621851671050192,0.894935170724706,0.916152293817896,0.9269593948230896,0.9289531077053027,0.9223962536118993,0.9098183514600108,0.8915029936680575,0.8690011990666141,0.8436514206291729,0.8130706071856889,0.7794692407136442,0.741893563393701,0.7012757038170352,0.13632239244898434,0.13739372449029172,0.13857063038807232,0.14011848352946482,0.14254207833824772,0.14610471499780034,0.15076194430893353,0.1574088947942444,0.16634902173868432,0.17746994836614782,0.1907804188807481,0.20659556941279408,0.2251280791701745,0.24666491492767145,0.2711258267293853,0.2982924528898406,0.3283389575803951,0.3611673850220431,0.3961349507915328,0.43251328064203515,0.47008929565746144,0.5091276097836126,0.5498736662966676,0.5922139176848074,0.6359047651902079,0.6803538537693106,0.724724765313729,0.7684688608260767,0.8107320444035873,0.8509818632774682,0.8886723453998286,0.9234992221803466,0.9540372059361524,0.9782324180029945,0.9942220254522701,1.0,0.9941478155831719,0.9777047831313955,0.9524434986711844,0.9200696514661557,0.8824232113621616,0.8406487971012504,0.7949633953053561,0.7453189517788925,0.6907104256821601,0.631472340812699,0.571611494615433,0.5121261397507806,0.4536532565996945,0.39561082616840937
korea oil_37,0.08410733696810829,0.11199583158097946,0.07839276174409178,0.07058458853017824,0.06325319494015919,0.05667669700046647,0.05016171255431793,0.04523003884991557,0.044116953273198055,0.04350341153689664,0.04338276131706246,0.043937958016598964,0.047923135558640514,0.05514149745761214,0.06355048748752963,0.07368356191677553,0.0853340321277024,0.09953400903265855,0.11196369894652282,0.12429387199418844,0.13935448455332794,0.15911591635245437,0.18148131123493136,0.20599411023413955,0.22941727623776056,0.2534127495904387,0.2803561164239744,0.31078771793367704,0.3453609127290009,0.38372419420857856,0.426254906014804,0.4728795447138549,0.5227967248054363,0.5730571772742525,0.6224736925424514,0.6724843007231593,0.7218365171116793,0.7697854117009186,0.8170851739640128,0.8603636368981704,0.8935868725201949,0.915283063013489,0.9271625990733757,0.92859001392958,0.9221599510254049,0.9088977888456726,0.8900665627682459,0.8672335102999056,0.8386091482824614,0.8085363265852095,0.7742375895962763,0.7373107498041074,0.1125250265825623,0.11357073207249996,0.11491315691195977,0.11683641722958289,0.11974099468601758,0.12351678562294605,0.12791847124910177,0.13392819009042942,0.14175369369017143,0.15132083567486887,0.16263531414634624,0.17619002338319642,0.1923425188823862,0.21146007235263578,0.23361954554626665,0.25857560260712065,0.2864766499328907,0.317488793171336,0.3510537942125589,0.3864845301846827,0.4232523706908664,0.46121057096430773,0.5006922960123167,0.542033127625245,0.5852929489030281,0.6298783387327583,0.6750645618480827,0.7202895940838686,0.7646286386686632,0.8075514478564564,0.84852393671961,0.887275202890089,0.9227952513015888,0.953594148904076,0.9779954331450524,0.9941478155831719,1.0,0.9940686016249866,0.9774033905989613,0.9517949784891612,0.9191288747648517,0.8810820948785263,0.8382928515622405,0.7909415365310061,0.7381836628754258,0.6807069802168616,0.622746470980469,0.5650301660592256,0.507970493501488,0.44996399892582195
korea oil_38,0.06944212365579967,0.087052966024272,0.06433308329058257,0.056561593185667364,0.047907909003398065,0.03922494706823102,0.030871113887741077,0.025531257493686132,0.02434730730456689,0.023627229619213104,0.023133006478874545,0.023419187694112744,0.026125870768357463,0.031114854055438294,0.03702695591616755,0.044501471582353735,0.05374706029485396,0.06661097947281433,0.07784677659866393,0.08879230349469816,0.10243003820903487,0.12041750716392681,0.140382463143936,0.1646405142955242,0.18877863716521487,0.21183953954713225,0.23733742844521524,0.2656843626602258,0.29840975473191367,0.3340897794546801,0.37287869305377164,0.4167285286018256,0.4652797047107925,0.5149478163648911,0.5659432408711982,0.6180047351822492,0.6689999624861146,0.7179796322392885,0.7667160244853168,0.8146055443796137,0.8585829702328333,0.8919805882777058,0.9150323884469521,0.9267125913955564,0.92838674364141,0.9214243856124102,0.9076818063403295,0.888586055795854,0.8621431423771801,0.8340841588428605,0.8033916415898129,0.7698939710746179,0.08752981617396013,0.08842595986314516,0.08975228285762517,0.09189935734936759,0.09529218058314776,0.09966132860955425,0.10434329839539133,0.11019175318637608,0.11745387473030743,0.12593009111015258,0.13566605159780504,0.14719584357250226,0.16105739791176502,0.17778574066240974,0.19751809251729693,0.2201510927757237,0.24586255741090518,0.2748249452059114,0.3066556380921757,0.34072507113783773,0.3765947789442267,0.4138130377314359,0.4523102075859594,0.49258756264775005,0.5351054521922136,0.5794374264902867,0.6248289479082226,0.670885718304449,0.7166897173670739,0.7616276890559711,0.8051701575229309,0.8470252351264514,0.8863196729463897,0.9220406829663534,0.9530666433136468,0.9777047831313955,0.9940686016249866,1.0,0.9939892607785419,0.9770991336361737,0.9512579669909192,0.9182022757940069,0.8790826164459945,0.8345404810525703,0.7838775747640025,0.7280718561932163,0.6720231233588175,0.6164515988453796,0.5614095143669672,0.5047662190998506
korea oil_39,0.054047246283078804,0.06136116718511301,0.04923876077188589,0.04205584666534116,0.033443846699644626,0.023408413747455708,0.012867470401121971,0.005689679476399586,0.0042005422788597745,0.0034232856093666247,0.0028213198777895685,0.0027458846580686595,0.005242290586417071,0.008930314490764748,0.012548568302400604,0.017461129765752734,0.023963746309662953,0.03441696694201678,0.04415592295128594,0.05379287900188032,0.06603113972679218,0.08271545962609013,0.10083664582173527,0.1227380140701592,0.1465380539403552,0.17023631058208266,0.19493499019410074,0.2219491553579761,0.2527831430850189,0.28671747345950005,0.32266931382864333,0.3627663876395392,0.4089954291359828,0.4571375195024497,0.5077615234626593,0.5611918316501202,0.6142211576488066,0.6648064373788193,0.7142857624244914,0.7635794637555077,0.8122884927601435,0.8561963029430188,0.8912315212817716,0.9144423064855933,0.9265412003738221,0.9278493178160915,0.92042524058739,0.906481599753396,0.8835544719080578,0.8576925917003058,0.8291385181841514,0.799385514000678,0.06186018869674557,0.0627056385063727,0.06388363283216969,0.06604736859711224,0.06973387695396877,0.07466466852994605,0.07999192407146746,0.086186429977284,0.09333567001476317,0.10126535711231004,0.10989177910713645,0.11981897825880614,0.13162420823936052,0.14604030758735323,0.16336133092665472,0.1835344452487618,0.20692261187579916,0.2337557590079355,0.26358644359658456,0.2959420070835917,0.33047881276235685,0.3668468222252877,0.4046748232818238,0.4441115781064655,0.48573597781413086,0.5294301983545767,0.5745909968943405,0.6208314597117961,0.6674280557712452,0.7137576536157301,0.7592106948904646,0.8034677021770443,0.8457289787721607,0.885169148844543,0.9211262402260242,0.9524434986711844,0.9774033905989613,0.9939892607785419,1.0,0.9939051972287285,0.976866827113298,0.9506828427043367,0.9165453524130968,0.8756375602214933,0.8276545675214225,0.7738199999165251,0.7195783100908216,0.6661226485898305,0.6133861721691132,0.5586298606952209
